timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
2388.3501,0.0057,-5.122243428029901,0.0515662090070124,11662.5082,-153.62,1
2388.3601,0.0046,-5.437370260850533,0.0401070514498985,11662.3773,-164.04,1
2388.3701,0.0024,-8.187568074557863,0.0687549453426832,11662.3773,-221.9,1
2388.3779,0.0024,-5.437370260850533,-0.1489690482424803,11662.3773,-173.88,1
2388.3879,0.0013,-6.061894347713239,-0.1375098906853664,11662.2464,-189.73,1
2388.3999,-0.0009,-8.502694907378494,-0.2922085177064038,11662.2464,-242.12,1
2388.4099,-0.0009,-3.936220620868616,-0.360963463049087,11662.1155,-162.52,1
2388.4199,-0.002,-5.998868981149113,-0.2807493601492899,11662.1155,-203.45,1
2388.428,-0.0031,-6.686418434575946,-0.2521014662565052,11661.9846,-220.37,1
2388.438,-0.0031,0.6245240868627061,-0.1375098906853664,11661.8537,-92.82,1
2388.45,-0.0041,-5.998868981149113,0.0515662090070124,11661.7228,-213.41,1
2388.46,-0.0052,-4.1252967205609945,0.0114591575571138,11661.5919,-185.64,1
2388.47,-0.0041,4.188322087125121,0.0114591575571138,11661.461,51.16,1
2388.479,-0.0052,-5.437370260850533,-0.0286478938927846,11661.3301,-208.62,1
2388.489,-0.0063,-4.434693974603069,0.0114591575571138,11661.1992,-196.1,1
2388.5,-0.0052,5.185268794594028,-0.3208564115991885,11661.0683,63.81,1
2388.51,-0.0063,-5.122243428029901,-0.1718873633567081,11660.9374,-208.14,1
2388.521,-0.0063,-4.497719341167196,-0.1375098906853664,11660.6756,-197.31,1
2388.5291,-0.0063,3.810169887740363,-0.2578310450350621,11660.4138,-52.35,1
2388.5391,-0.0063,-4.314372820253374,-0.269290202592176,11660.2829,-194.19,1
2388.551,-0.0074,-4.812846173987827,0.1203211543496956,11660.152,-207.8,1
2388.561,-0.0074,3.2486711674417834,-0.1890760996923789,11659.8902,-67.12,1
2388.571,-0.0085,-5.689471727107039,-0.1203211543496956,11659.6284,-228.1,1
2388.5791,-0.0085,-5.50039562741466,0.1088619967925818,11659.4975,-224.84,1
2388.5891,-0.0085,1.8735722605881184,-0.3208564115991885,11659.2357,-96.14,1
2388.6011,-0.0096,-4.560744707731322,-0.1375098906853664,11658.9739,-213.47,1
2388.6111,-0.0107,-5.311319527722281,-0.1088619967925818,11658.7121,-231.53,1
2388.6211,-0.0096,2.6871724471432032,-0.360963463049087,11658.4503,-87.04,1
2388.6289,-0.0107,-4.812846173987827,-0.2177239935851636,11658.1885,-222.89,1
2388.6389,-0.0118,-4.812846173987827,0.0515662090070124,11657.9267,-227.83,1
2388.6509,-0.0107,3.810169887740363,-0.1317803119068095,11657.534,-72.47,1
2388.6609,-0.0118,-4.560744707731322,-0.0114591575571138,11657.2722,-223.63,1
2388.6709,-0.0118,-3.2486711674417834,-0.0171887363356708,11657.0104,-200.72,1
2388.679,-0.0118,4.749820807423701,-0.4182592508346563,11656.6177,-61.15,1
2388.689,-0.0118,-2.3147498265370023,0.0687549453426832,11656.3559,-184.47,1
2388.7009,-0.0118,-2.8762485468355825,-0.2291831511422774,11655.9632,-194.32,1
2388.7109,-0.0118,5.563420993978786,-0.177616942135265,11655.7014,-47.1,1
2388.7209,-0.0118,-3.2486711674417834,-0.4125296720560995,11655.3087,-200.93,1
2388.729,-0.0129,-3.0653246465279613,0.0572957877855693,11654.916,-202.65,1
2388.739,-0.0118,3.999245987432742,-0.1317803119068095,11654.5233,-74.55,1
2388.751,-0.0118,-3.311696534005909,0.1375098906853664,11654.1306,-202.24,1
2388.762,-0.0129,-4.875871540551953,-0.0802141028997971,11653.8688,-234.4,1
2388.771,-0.0129,1.5011496399819175,-0.177616942135265,11653.3452,-123.19,1
2388.7791,-0.014,-5.563420993978786,-0.3323155691563023,11652.9526,-251.47,1
2388.7891,-0.0151,-6.497342334883567,-0.2177239935851636,11652.5599,-255.0,1
2388.802,-0.0151,0.3724226206062009,-0.3724226206062009,11652.1672,-152.79,1
2388.812,-0.0161,-6.313995813969745,-0.0515662090070124,11651.6436,-255.0,1
2388.821,-0.0161,-3.936220620868616,0.0286478938927846,11651.2509,-233.12,1
2388.8301,-0.0161,1.9365976271522445,-0.1317803119068095,11650.7273,-130.64,1
2388.8401,-0.0172,-3.999245987432742,-0.0114591575571138,11650.2037,-239.29,1
2388.8521,-0.0172,-2.5611217140149507,-0.0114591575571138,11649.811,-214.22,1
